PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,SEASON,POSITION,HEIGHT_WO_SHOES,HEIGHT_W_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS
1628975,Jevon,Carter,Jevon Carter,2018,PG,72.25,73.5,196.2,76.25,95,29,36.5,4.15,9.25,8.5,11.04,3.05,3.18,14
1628976,Wendell,Carter,Wendell Carter,2018,C-PF,80.75,82,251.4,88.5,109,,,7.85,8.5,9,,,,
1628978,Donte,DiVincenzo,Donte DiVincenzo,2018,SG,75.5,76.5,200.6,78,97.5,34.5,42,5,8.25,9,10.72,3.12,3.11,12
1628977,Hamidou,Diallo,Hamidou Diallo,2018,SG,76.25,78,197,83.5,103,32.5,40.5,4.45,8.75,9,10.53,3.14,3.1,1
1628979,Trevon,Duval,Trevon Duval,2018,PG,73.5,74.5,191,80.25,97.5,34,41.5,5.2,8.75,10,10.93,3.09,3.18,6
1629035,Carsen,Edwards,Carsen Edwards,2018,PG,70.75,72,195.6,78.25,94.5,28.5,34.5,6.3,8.5,9.25,11.59,3.15,3.2,12
1628980,Jacob,Evans,Jacob Evans,2018,SG-SF,76.25,77.5,199.6,81.25,102.5,28,35.5,6.5,9,9.25,11.11,3.14,3.2,8
1629037,Keenan,Evans,Keenan Evans,2018,PG,73.5,75,183.2,77.25,98,,,6.5,8.5,8,,,,
1628981,Bruno,Fernando,Bruno Fernando,2018,C,80.75,81.75,233.2,88.25,109,29,35,5.25,9.5,10,12.19,3.03,3.23,11
1628982,Melvin,Frazier,Melvin Frazier,2018,SF-SG,76.5,78,198.2,85.75,105,31,40.5,7.9,9.5,9.5,11.24,3.08,3.08,0
1628983,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,2018,PG,76.5,78,180,83.5,104,,,3,9,9,,,,
1628984,Devonte,Graham,Devonte Graham,2018,PG,72.25,73.5,186.4,78.25,96,31,37,4.8,8.5,9.5,11.28,3.15,3.21,14
1629036,Isaac,Haas,Isaac Haas,2018,C,85.25,86.75,303,89,111.5,,,12.55,10,10.5,,,,
1628985,Devon,Hall,Devon Hall,2018,SG,76.25,78,206.4,79.75,102,25,31,8.45,8.5,10,10.95,3.16,3.27,6
1628986,Jaylen,Hands,Jaylen Hands,2018,PG,73.5,74.75,179,77.5,98,31.5,39.5,5,8,8,12.11,3.16,3.13,6
1628987,Kevin,Hervey,Kevin Hervey,2018,PF,78.5,79.75,211.6,87.5,107,27.5,32,5.15,9.25,10.25,11.28,3.15,3.36,4
1628988,Aaron,Holiday,Aaron Holiday,2018,PG,71.75,72.75,187,79.5,97,25.5,33,6.4,8.75,8.5,10.96,3.22,3.27,
1628989,Kevin,Huerter,Kevin Huerter,2018,SG,78.25,79.25,194,79.5,101.5,31,38,8.6,8.25,8.5,10.89,2.97,3.09,9
1628991,Jaren,Jackson,Jaren Jackson,2018,PF-C,81.75,83.25,236,89.25,110,,,7.2,10,10,,,,
1628992,Justin,Jackson,Justin Jackson,2018,PF,78,78.75,229.4,87,105,,,8.9,9,9.5,,,,
1628993,Alize,Johnson,Alize Johnson,2018,PF,79.25,80,216.6,80.75,103,25,31,8.1,8.5,9.75,11.83,3.28,3.38,8
1628994,George,King,George King,2018,SF-SG,76.75,78,218.6,83.5,101.5,31,39,7.25,9,10.25,10.75,3.08,3.29,15
1628995,Kevin,Knox,Kevin Knox,2018,SF,79.75,81,212.6,83.75,108,,,4.95,8.75,9.25,,,,
1628996,Sagaba,Konate,Sagaba Konate,2018,C,78.5,79.5,246,84,106.5,31.5,35,7.35,9.25,10,12.28,3.36,3.28,12
1628997,Caleb,Martin,Caleb Martin,2018,SF-SG,76.75,78,195.8,82,101.5,29,36.5,7,8.5,8.75,10.43,2.75,3.26,6
1628998,Cody,Martin,Cody Martin,2018,SG-SF,76.75,78,188.6,82.25,102.5,29,36.5,5.45,8.5,9,10.64,3.05,3.09,4
1628999,Yante,Maten,Yante Maten,2018,PF-C,79.25,80.5,246.2,84.5,107.5,27,31.5,8.1,9.25,10,11.35,3.13,3.17,18
1629000,Brandon,McCoy,Brandon McCoy,2018,C,83.5,84.5,250.4,86,110.5,27.5,32,8.7,9.75,9.5,11.77,3.31,3.23,9
1629001,DeAnthony,Melton,DeAnthony Melton,2018,SG-PG,74.25,75.25,193.2,80.5,99.5,31,36.5,5.2,8.5,9.5,11.48,3.33,3.23,1
1629002,Chimezie,Metu,Chimezie Metu,2018,PF-C,80.5,81.5,219.6,84.5,108,29.5,36,5.05,9,9.25,11.89,3.25,3.33,5
1629003,Shake,Milton,Shake Milton,2018,SG-PG,76.5,77.5,207.2,84.75,99.5,30,33,6.8,8.75,9.5,11.07,3.19,3.25,2
1629004,Sviatoslav,Mykhailiuk,Sviatoslav Mykhailiuk,2018,SG-SF,78.5,79.75,211.6,76.75,100,30.5,37,8.45,8.25,9.5,11.25,3.18,3.15,4
1629005,Malik,Newman,Malik Newman,2018,SG,74.5,75.25,189.2,77.5,98.5,27.5,33.5,6.25,8.5,9.5,10.9,3.18,3.13,
1629006,Josh,Okogie,Josh Okogie,2018,SG,75,76.5,210.8,84,102,33,42,5.2,9,9.75,11.08,3.03,3.04,12
1629033,Theo,Pinson,Theo Pinson,2018,SG-SF,77,78.75,211.2,82.75,103.5,27,34,7.35,9,9,11.53,3.11,3.22,7
1629007,Jontay,Porter,Jontay Porter,2018,C-PF,82,83.5,236,84.25,109,25.5,31,13.85,8.75,9.5,11.9,3.07,3.4,9
1629008,Michael,Porter,Michael Porter,2018,SF-PF,81.5,82.75,211,84.25,108.5,,,6.4,8.75,9.25,,,,
1629009,Billy,Preston,Billy Preston,2018,PF,80.75,82.5,222.4,86,108,25,33,5.45,9.25,9.5,11.26,3.35,3.2,0
1629010,Jerome,Robinson,Jerome Robinson,2018,SG,76,77,188.4,79.25,98,,,6.05,9,10,,,,
1629012,Collin,Sexton,Collin Sexton,2018,PG,72.5,73.5,183,79.25,98.5,,,5.6,8.25,8.5,,,,
1629013,Landry,Shamet,Landry Shamet,2018,PG,76,77.25,188.6,78.75,100,31,39.5,4.85,8,9,11.26,3.21,3.11,8
1629014,Anfernee,Simons,Anfernee Simons,2018,SG-PG,74.25,75.25,183.2,81.25,99.5,32,41.5,7.7,8.75,9,11.27,3.16,3.1,1
1629015,Zhaire,Smith,Zhaire Smith,2018,SF-SG,74.75,76,198.6,81.75,100,33,41.5,6.05,8.75,8.25,11.02,3.15,3.05,10
1629034,Ray,Spalding,Ray Spalding,2018,PF,81,82.25,215.4,88.75,109,26,32,5.55,9.25,9,11.48,3.2,3.34,12
1629016,Omari,Spellman,Omari Spellman,2018,PF-C,80,81.25,253.8,86,107.5,28.5,35.5,13.75,9,9,12.28,3.35,3.38,8
1629017,Khyri,Thomas,Khyri Thomas,2018,SG,74.5,75.75,198.8,82.5,101,30,35,6.4,8.75,9.25,10.96,3.18,3.18,14
1629018,Gary,Trent,Gary Trent,2018,SG,76.25,77.75,204.2,80.75,98,33.5,39.5,7,8.5,9.5,11.37,2.99,3.12,12
1629019,Allonzo,Trier,Allonzo Trier,2018,SG,75.75,77.25,198,78.75,98,32,40,4.95,8.25,10.5,11.02,2.97,3.14,11
1629021,Moritz,Wagner,Moritz Wagner,2018,C-PF,82.5,83.5,241.4,84,108,27,34,6.75,9,10.75,11.48,3.07,3.18,8
1629022,Lonnie,Walker,Lonnie Walker,2018,SG,75.75,76.5,196.2,82.25,99.5,31.5,40,5.65,9,9.5,10.87,2.91,3.06,12
1629023,PJ,Washington,PJ Washington,2018,PF,78.5,80,223,86.5,107,27,34,6.85,9,10.25,11.39,3.43,3.2,3
1629024,Austin,Wiley,Austin Wiley,2018,C,80.25,82,249.4,89,111,28,33.5,5,9.75,10.25,12.79,3.27,3.3,14
1629025,Kris,Wilkes,Kris Wilkes,2018,SF,78.5,79.5,205,82.25,103.5,28,35.5,5.15,8.75,9.25,11.29,3.16,3.24,1
1629026,Kenrich,Williams,Kenrich Williams,2018,SF,78,79.5,200.4,79.25,103.5,28,33,5.95,8.5,9.75,10.86,3.28,3.19,14
1629027,Trae,Young,Trae Young,2018,PG,72.5,73.75,177.8,75,95.5,,,5.35,8,9.25,,,,
201577,Robin,Lopez,Robin Lopez,2008,PF-C,83.25,84.5,255,89.5,113,,,6.3,,,,,,
1629011,Mitchell,Robinson,Mitchell Robinson,2018,C,84,85,233,88,111,,,,,,,,,
